status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
428168350689404_10208644052926614,"http://nationallibertyalliance.org/rico

NEWS

OREGON - GROUND ZERO
The Following Papers are filed in the Federal District Court for the District of Oregon concerning extortion by Federal Agents upon the Hammons and other Ranchers, Loggers and Miners; and the stand off in Oregon. This case exposes extortion by Federal Agents on a National scale.

It is “TIME” to hold all judges accountable we are “NOW” venturing into a massive campaign to expose the out of control judicial corruption (RICO) across America. We will be serving “every” federal judge and filing in all 94 Federal District Courts across America simultaneously. NOW IS THE TIME to pay attention and become active. YOUR PARTICIPATION IS NEEDED, it’s your duty!

...""The words 'district court of the United States' commonly describe constitutional courts created under Article III of the Constitution, not the legislative courts which have long been the courts of the Territories."" [Mookini v. U.S., 303 U.S. 201, 205, 58 S.Ct. 543, 545, 82 L.Ed. 748. (See also Longshoremen v. Juneau Spruce Corp., 324 U.S. 237; Reynolds v. U.S., 98 U.S. 145, 154; McAlister v. U.S., 141 U.S. 174; U.S. v. Burroughs, 289 U.S. 159, 163]

28 U.S. Code § 132 - Creation and composition of district courts (a) There shall be in each judicial district a district court which shall be a court of record known as the United States District Court for the district.

A COURT OF RECORD. ""A judicial tribunal  having attributes and exercising functions independently of the person of the magistrate designated generally to hold it ... proceeding according to the course of common law"". [Jones v. Jones, 188 Mo.App. 220, 175 S.W. 227, 229; Ex parte Gladhill, 8 Metc. Mass., 171, per Shaw, C.J. See, also, Ledwith v. Rosalsky, 244 N.Y. 406, 155 N.E. 688, 689][Black's Law Dictionary, 4th Ed., 425, 426]

The decisions of a superior court may only be challenged in a court of appeal. The decisions of an inferior court are subject to collateral attack. In other words, in a superior court one may sue an inferior court directly, rather than resort to appeal to an appellate court. Decision of a court of record may not be appealed. It is binding on ALL other courts. However, no statutory or constitutional court (whether it be an appellate or supreme court) can second guess the judgment of a court of record. “The judgment of a court of record whose jurisdiction is final, is as conclusive on all the world as the judgment of this court would be. It is as conclusive on this court as it is on other courts. It puts an end to inquiry concerning the fact, by deciding it."" [Ex parte Watkins, 3 Pet., at 202-203. [cited by SCHNECKLOTH v. BUSTAMONTE, 412 U.S. 218, 255 (1973)].

FEDERAL COURT FILINGS
The line in the sand

We are not filing court cases we are filing Orders, we the People are the tribunal our ""Writs"" are the trial. We are setting our Jurisdiction in our courts as per the Constitution Article III, IV and VI. Now is the time for the People to stand and take back America, because only the People can save America. The following papers have been served upon the following respondents -  All State Courts, all Judges/Magistrates, US Congressmen [435], US Senators [100], all State Assemblymen all 50 States, all State Senators all 50 States, all Governors, all County Sheriffs [3133]; all Federal Special Agent in Charge [94], US Marshals [94], Joint Chiefs of Staff, State Militia and news media.

The following documents can and will restore America to the America our founding fathers envisioned if We the People and our Sheriffs work together to restore Law and Order again. Thomas Jefferson said: ""If a People expect to be ignorant and free; they expect what never was and never will be.""

The following papers define important legal terms and positions that We the People should have knowledge of and can assist you in court. If you are going to file a case you should take our free civics course above.

PDF",NEWS | National Liberty Alliance,link,http://nationallibertyalliance.org/rico,2016-01-26 04:35:55,2,2,0
428168350689404_10208644006085443,"Viewers, heads up!

I'm quite sure Mr. Donald Trump WILL WANT to  USE THIS List of Crucial Information in His Next Campaign!!
As I showed you all weeks ago, now it comes out .. the truth about the Oregon land issue ... particularly pertaining to URANIUM !
",Oregon BLM: Document Data Dump Expose It's all about the Minerals!,video,https://www.youtube.com/watch?v=pzMKdJgnxGM,2016-01-26 04:19:00,1,1,0
428168350689404_489075814598657,"""I want to win for the people of this great country. The only people I will owe are the voters. The media, special interests, and lobbyists are all trying to stop me. We won't let that happen! #MakeAmericaGreatAgain #Trump2016""

Credit: Donald J. Trump (Facebook)",Donald J. Trump,video,https://www.facebook.com/DonaldTrump/videos/10156563265515725/,2016-01-26 00:00:01,2073,155,0
428168350689404_489059244600314,This teen was just occupying his time... he had no idea that this video was going to go viral and change his whole world. Wow.,Watch: Bored Teen Sits At Mall Piano- What A Bystander Filmed Could Change His Life,link,http://www.westernjournalism.com/watch-bored-teen-sits-at-mall-piano-what-a-bystander-filmed-could-change-his-life/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 23:30:00,287,25,67
428168350689404_489059654600273,"In the wake of Obama's liberal progressive policies, a lot of Americans are looking for a conservative who can turn it all around. So when Trump explained what it means to be ""conservative,"" it might leave some concerned...",Watch: Trump Asked To Define 'Conservative' - His Answer Has Some Supporters Worried,link,http://www.westernjournalism.com/watch-trump-asked-to-define-conservative-his-answer-has-some-supporters-worried/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 23:00:00,84,47,4
428168350689404_489048167934755,I think that he is the man for doing this!,Tom Hanks Just Recreated All Of His Movies In A Single Take. And It's Awesome,link,http://www.liftable.com/ryantofil/tom-hanks-recreated-his-movies-in-a-single-take-awesome/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 22:30:01,269,23,214
428168350689404_489043277935244,"The Internet never forgets anything, and now people have finally found what Donald J. Trump's spokeswoman used to do on the Internet.

It's not pleasant, but somebody needed to bring this up.",People Shocked to Learn What Trump Spokeswoman Used to Do on the Internet,link,http://conservativetribune.com/trump-spokeswoman/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 22:00:01,56,52,7
428168350689404_489096364596602,"I have been giving serious and thoughtful consideration to what America gets in a Donald Trump presidency. Foremost, America gets a man of his word. Think about it.  It has now been about 6 months since Trump announced his quest for the Republican nomination. He has made statements of position on several issues, got immediate flack and has yet to back down. His love of this nation is too great.  He’s in it too far to weaken, waver or capitulate. Donald Trump is in it to win.

His strong suit is his negotiating skills to make deals which can make America great. He is a brash patriot, an old line politician’s nightmare, a son of capitalism, a fresh approach to decades of problems, a soul of hidden compassion, a bearer of basic truths and a winner. His thought process is so far advanced beyond the average person‘s, that he is astonished when opposition, real or politically manufactured, pops up. He is already on the next third of fourth page. Trump’s IQ borders on genius and we average Americans have trouble grasping that.

It would seem that old line (the establishment) politicians  of both parties would welcome an opportunity to play a positive role in dealing with this man on behalf of making this Nation a better, fairer, safer, and more unique one. If they don’t, they can count on being justifiably and rudely called out by Trump.  No other candidate of either party can offer anything positive toward moving the country in the plus category. All they offer is a promise of more gridlock. Crash and burn, destroy …. more gridlock. 

It is obvious to anyone with a half brain, this country cannot continue the death spiral it has seen for the past two presidential cycles. America cannot survive its current deterioration… politically, socially, economically, militarily and culturally.  Donald Trump will not reverse this deadly national trend solely by his effort, but he can be the critical catalyst and driving power that gets the ball rolling. He owes no favors to anyone other than the American people.  He may well be the last great hope to not only help America to survive, but to make America great again.",,status,,2016-01-25 21:30:19,2,2,0
428168350689404_489045591268346,"Unbelievable. This shows just how bad it really is when a city is forced to accept massive amounts of migrants. I'm glad I don't live there...

Does the massive flood of migrants need to be stopped?",Stunning Thing Happened To City Immediately After Receiving Highest Rate Of Migrants In Country,link,http://www.westernjournalism.com/stunning-thing-happened-to-city-immediately-after-receiving-highest-rate-of-migrants-in-country/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 21:30:00,146,45,41
428168350689404_489093821263523,"Mr Trump, I have a question for you. On Facebook today there are some statements about you saying that Jesus was a looser feeding the poor and healing the sick. Will you please address this.",,status,,2016-01-25 21:18:35,1,1,0
428168350689404_489042404601998,"This celebrity came out of left field and gave Trump an outstanding endorsement, but what happened RIGHT AFTER that is definitely what people are talking about.

Do you think Trump would make a good President?",Trump Gets An UNUSUAL Celebrity Endorsement... What Happens Next Is Madness,link,http://www.tpnn.com/2016/01/25/trump-gets-an-unusual-celebrity-endorsement-what-happens-next-is-madness/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 21:00:01,200,21,6
428168350689404_489089654597273,"I am well educated. I am not a hard core conservative. I am a Republican. I have many left wing and liberal friends and I'm absolutely NOT racist!
I'm voting for #Trump!!
#makeAmericagreatagain
#DonaldTrumpforPresident🇺🇸",,status,,2016-01-25 20:51:14,1,1,0
428168350689404_489044914601747,Wow--I've never seen anything like this. This is definitely telling of the times we're living in...,'Christian Patrol' Marches Through 'Islamist Hotspot'- WATCH What Instantly Happens,link,http://www.westernjournalism.com/christian-patrol-marches-through-islamist-hotspot-watch-what-instantly-happens/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 20:30:00,284,49,143
428168350689404_489029614603277,"Obama didn't realize it, but he just let something slip that could increase Donald Trump's popularity even more...

Do you think Trump will win Iowa?",Obama Just Said Something About Trump That Could Give The Donald A Huge Boost,link,http://www.westernjournalism.com/obama-just-said-something-about-trump-that-could-give-the-donald-a-huge-boost/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 20:00:00,236,35,20
428168350689404_489042807935291,"Intelligence officers were reviewing one of ISIS' beheading videos when they made a stunning discovery.

They noticed someone who looked a little odd to them for some reason, then they realized why he stuck out to them.",Look Who Was Spotted Chopping Off Victims' Heads in This Islamic State Video...,link,http://conservativetribune.com/islamic-state-chopping-heads/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 19:30:00,65,14,13
428168350689404_489003814605857,"Oh boy, the gloves are off now...and just DAYS before the debate too.

Do you think Trump is doing the right thing here?",Here's What Trump Just Threatened To Do If Megyn Kelly Isn't Removed As Moderator Of Next Debate,link,http://www.tpnn.com/2016/01/25/heres-trump-just-threatened-megyn-kelly-isnt-removed-moderator-next-debate/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 19:00:00,267,162,38
428168350689404_489030557936516,"This professor says that what authorities just found in Hillary Clinton's email is a "".44 magnum smoking gun.""

If he's right, this is going to be the find that actually does her in.
It's about time.","Expert Says a "".44 Magnum Smoking Gun"" Was Just Uncovered in Hillary's Email",link,http://conservativetribune.com/expert-hillary-email/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 18:30:00,412,46,119
428168350689404_489000137939558,"In public schools all across America, teachers often try and impose their political views on their students. An 11-year old recently expressed his support for Donald Trump in class, and he found out the hard way what happens when you go against liberal educators...

Do you support this kid for standing up for his beliefs?",Young Boy Stands Up For Trump- Then His Teacher Does Something SICKENING In Response,link,http://www.westernjournalism.com/1-year-old-speaks-out-in-support-of-trump-then-his-teacher-does-something-sick/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 18:00:01,938,144,184
428168350689404_10208204352848751,"URGENT, Please help share and post out wherever you can.
ALL voters MUST see this!!!  ",Exclusive: Interview with author of 'Open Letter to Donald Trump',link,http://www.examiner.com/article/exclusive-interview-with-author-of-open-letter-to-donald-trump-1?cid=db_articles,2016-01-25 17:36:32,0,0,0
428168350689404_488994451273460,"These numbers are right by the 'Best By' date on every egg carton you buy. Here's what they actually mean.

Did you know about this?",Here's What These Numbers Alongside The 'Best By' Date On Your Egg Carton Mean,link,http://www.tpnn.com/2016/01/25/heres-what-these-numbers-alongside-the-best-by-date-on-your-egg-carton-mean/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 17:30:00,34,9,18
428168350689404_488980834608155,"Uh oh. Trust me when I say that liberal delusions will be absolutely shattered by what this Clinton ally just let slip.

Do you think he's right?",A Prominent Clinton Ally Just Let Something HUGE Slip About Trump That Liberals Won't Want To Hear,link,http://www.tpnn.com/2016/01/25/a-prominent-clinton-ally-just-let-something-huge-slip-about-trump-that-liberals-wont-want-to-hear/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 17:00:01,79,20,8
428168350689404_488999564606282,"Hillary Clinton and her cronies at the State Department just got caught in a massive attempt to rig the outcome of the Iowa and New Hampshire caucuses.

Their plan depended on a 1 in a million shot that actually panned out, but we caught them anyway.

Spread this everywhere.",BREAKING: Hillary's State Dept. Caught Attempting to Rig Iowa and New Hampshire Elections,link,http://conservativetribune.com/hillarys-state-dept-caught/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 16:30:01,512,87,479
428168350689404_488979691274936,"The Donald Trump vs. Megyn Kelly feud just got reignited in a BIG way. With the next GOP debate coming up this week and the Iowa caucus just around the corner, this showdown could have huge ramifications...",Wow: Trump Campaign Just Made Gigantic Threat To Fox News And Megyn Kelly- 'Let's See What...,link,http://www.westernjournalism.com/wow-trump-campaign-just-made-gigantic-threat-to-fox-news-and-megyn-kelly-lets-see-what-happens/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 16:00:01,73,66,3
428168350689404_488999794606259,"These Muslim men happened to notice a pretty reporter doing a live report.

So they decided to take advantage and teach her a sick ""Islamic lesson"" while she was STILL on TV.","Muslims Notice Reporter Doing Live Shot, Give Her ""Islamic Lesson"" for Looking Too Pretty",link,http://conservativetribune.com/islamic-lesson-for-looking-too/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 15:30:01,135,71,71
428168350689404_488965701276335,"Donald J. Trump just let loose with a stunning statement about shooting an innocent person.

The media's jumping all over this, so we need to speak out.",SHOCK: Trump Makes Unexpected Statement About Shooting Innocent Person... Media Go Nuts,link,http://conservativetribune.com/trump-statement-shooting/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 15:00:01,75,72,6
428168350689404_488990644607174,"Hollywood icon Clint Eastwood just responded to the 'all-white' Oscars controversy, and he perfectly set the record straight. Liberals won't be able to come up with a response to this...",Watch: Clint Eastwood Destroys 'All-White' Oscars Protesters With 1 Perfect Sentence,link,http://www.westernjournalism.com/watch-clint-eastwood-destroys-all-white-oscars-protesters-with-1-perfect-sentence/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 14:30:00,436,16,72
428168350689404_488965334609705,"Donald J. Trump was being berated by the media for something he did to a protester wearing a turban at his rally. Then a 26-second video came out that turned the entire story on its head...

Spread this video so the mainstream media doesn't get the last laugh...",Media Blasts Trump For 'Mocking' Turban-Wearing Protester- Then 1 Video Changed EVERYTHING,link,http://www.westernjournalism.com/media-blasts-trump-for-mocking-turban-wearing-protester-then-this-video-came-out/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 14:00:00,163,29,59
428168350689404_488980587941513,It REALLY doesn't get any more strange than this...,These 2 Countries Have Been Fighting Over An Uninhabited Island For Decades...Here's Why,link,http://www.tpnn.com/2016/01/22/2-countries-fighting-uninhabited-island-decades-heres/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 13:30:01,42,7,8
428168350689404_488965017943070,"This 11-year-old proudly told his class that Donald J. Trump inspires him.

But the next day his liberal teacher and the other students had a sick surprise ready for him.","11-Year-Old Tells Teacher He Likes Trump, Gets Sick Surprise the Next Day",link,http://conservativetribune.com/11-year-old-teacher-trump/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 13:00:01,454,124,221
428168350689404_488979957941576,"One of the women Bill Clinton had an affair with has now come forward with an absolutely massive accusation against Hillary.

She says Hillary will stop at nothing to shut her up, and based on what's been happening to this woman, it looks like she's telling the truth.",BREAKING: Ex-Bill Clinton Lover Drops Bombshell Accusation About Hillary and Assault,link,http://conservativetribune.com/bill-clinton-hillary-assault/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 12:30:00,235,20,93
428168350689404_10153213531157047,"Go TRUMP! 
Bill's former lover fears Hillary Clinton's goons are after her again! 
",Bill's former lover fears Hillary Clinton's operatives are following her again,link,http://www.examiner.com/article/bill-s-former-lover-fears-hillary-clinton-s-operatives-are-following-her-again?no_cache=1453738908,2016-01-25 12:11:44,0,0,0
428168350689404_488964777943094,"Donald J. Trump attended church yesterday, and the minister had the nerve to absolutely blast him from the pulpit, straight to his face.

Afterward, reports asked Trump for his response, and what he said wasn't at all what they were expecting.","Trump Sits Through Sermon Where Pastor BLASTS Him, Then Trump Issues HIS Response",link,http://conservativetribune.com/trump-sermon-pastor-blasts/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 12:00:01,216,131,18
428168350689404_488964281276477,"ISIS just revealed its next big target in horrifying detail.

These monsters need to be stopped before it's too late...",Breaking: ISIS Names Next Target In Terrifying Detail In Gruesome New Video,link,http://www.westernjournalism.com/breaking-isis-names-terrifying-specifics-of-next-target-in-gruesome-video-of-paris-attackers/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-25&utm_campaign=manualpost,2016-01-25 11:30:01,110,43,37
428168350689404_922745681111907,http://www.citizen-action.com/burned-alive-government-burns-land-homes-cattle/article2438  What are you going to do about this??,"Burned Alive: Government Burns Land, Homes, And Cattle",link,http://www.citizen-action.com/burned-alive-government-burns-land-homes-cattle/article2438,2016-01-25 09:22:44,2,2,0
428168350689404_10204518320591977,"This nation, the United States of America, mistakingly has followed the 'yellow brick road' through all their missteps and accomplishments, and have ultimately arrived at the doorsteps of the 'Amazing Wizard of Hope and Change' where you hope you still have change to get back home where you started from - leaving the cockroaches and all the other Muslims behind. But - how can that happen - when all these creatures are already loaded in the hot -air balloon with you?! http://freedomoutpost.com/.../muslim-brotherhood-taken.../

The Muslim Brotherhood Has Taken Over the White House - Freedom Outpost
FREEDOMOUTPOST.COM",The Muslim Brotherhood Has Taken Over the White House - Freedom Outpost,link,http://freedomoutpost.com/.../muslim-brotherhood-taken.../,2016-01-24 22:45:10,1,1,0
428168350689404_10205607314238588,"Ironically, many of Trump’s current positions are conservative and more conservative than some of the other candidates criticizing him. In fact, concerns about illegal immigration and unvetted refugees should be bipartisan and probably are with the people outside of the Beltway.
http://www.independentsentinel.com/donald-trump-doesnt-want-megyn-kelly-moderating-next-republican-debate/   .",Donald Trump Doesn’t Want Megyn Kelly Moderating Next Republican Debate |...,link,http://www.independentsentinel.com/donald-trump-doesnt-want-megyn-kelly-moderating-next-republican-debate/,2016-01-24 21:06:42,1,1,0
428168350689404_10208197072946758,Every American must see this!  ,Exclusive: Interview with author of 'Open Letter to Donald Trump',link,http://www.examiner.com/article/exclusive-interview-with-author-of-open-letter-to-donald-trump-1?cid=db_articles,2016-01-24 17:19:40,2,2,0
428168350689404_10208196147163614,,Exclusive: Interview with author of 'Open Letter to Donald Trump',link,http://www.examiner.com/article/exclusive-interview-with-author-of-open-letter-to-donald-trump-1?cid=db_articles,2016-01-24 15:07:43,1,1,0
428168350689404_1286697118012458,"OMG!!!!! THIS IS A MOCKERY!!!
Ted just lost by bringing in that Mormon libertarian/Democrat. How DARE he act as if he and his followers are smarter and can decide who is best to lead. How DARE they 'play act"" the Inauguration as if there aren't citizens out here who are not fans of either of them, as if WE don't get to make the choice.!
",Glenn Beck Administers ‘Presidential Oath of Office’ to Ted Cruz In Iowa - Breitbart,link,http://www.breitbart.com/big-government/2016/01/23/glenn-beck-administers-presidential-oath-of-office-to-ted-cruz-in-iowa/,2016-01-24 14:47:17,1,1,0
428168350689404_487991524707086,,Timeline Photos,photo,https://www.facebook.com/DonaldTrumpIsTheMan/photos/a.428246084014964.1073741828.428168350689404/487991524707086/?type=3,2016-01-24 13:30:01,1159,100,545
428168350689404_10208192442991012,,Trump can't even jokingly say something without being viciously smeared,link,http://www.examiner.com/article/trump-can-t-even-jokingly-say-something-without-being-viciously-smeared?cid=db_articles,2016-01-24 02:34:43,2,2,0
428168350689404_488025994703639,"Whoa, this conservative publication definitely did NOT hold back by going after Donald J. Trump this hard! But they should have been ready for Trump's response, because it's pretty brutal.

Do you like Trump's fighting spirit?",Major Conservative Publication Goes After Trump...Trump Hits Back TWICE As Hard,link,http://www.tpnn.com/2016/01/22/major-conservative-publication-goes-trump-trump-hits-back-twice-hard/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-23&utm_campaign=manualpost,2016-01-23 19:30:00,464,79,32
428168350689404_488409307998641,"Mr. Trump, please dont be angry because the establishment or others who are trying to stop you, please remember you have a mission ""Make America Great Again"". be a little more care, in what you said, I mean you can be crude and strong as you are, but without insulting others, although they deserve it. God bless you, regards!!",,status,,2016-01-23 18:43:13,1,1,0
428168350689404_488000498039522,"This is definitely sure to cause some friction in the Robertson household.

Do you think Willie Robertson endorsed the right person for President?","'Duck Dynasty's' Phil Robertson May Have Endorsed Ted Cruz, But His Son Has Other Ideas",link,http://www.tpnn.com/2016/01/22/duck-dynastys-phil-robertson-may-endorsed-ted-cruz-son-ideas/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-23&utm_campaign=manualpost,2016-01-23 17:30:01,317,42,23
428168350689404_488022874703951,"Donald Trump was definitely not expecting this. He may have to show up in court for a HUGE case that will have the country's attention. It would be interesting to see Trump's behavior in a court of law...

Would you watch Trump's testimony?",Trump Could Be Subpoenaed To Testify In This Major Case For A Reason He Wasn't Expecting,link,http://www.westernjournalism.com/trump-could-be-subpoenaed-to-testify-in-this-major-case-for-a-reason-he-wasnt-expecting/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-23&utm_campaign=manualpost,2016-01-23 13:30:00,111,68,7
428168350689404_488341278005444,,Western Journalism,link,http://www.westernjournalism.com/breaking-trump-just-received-massive-endorsement-that-will-have-black-lives-matter-howling/?utm_source=Facebook&utm_medium=WesternJournalism&utm_content=2016-01-23&utm_campaign=manualpost,2016-01-23 13:24:15,8865,570,0
428168350689404_488009138038658,"There are still unknowns surrounding the Bowe Bergdahl controversy, but a soldier who served with him has come forward to reveal the shocking truth. He says he knows Bergdahl's real motivation for deserting his unit, and it's not what you'd think...

Do you think Bergdahl will be found guilty of desertion?",Soldier From Bergdahl's Company Just Dropped Bombshell About Bowe's REAL Motivation For Leaving,link,http://www.westernjournalism.com/soldier-from-bergdahls-company-just-dropped-bombshell-about-bowes-real-motivation-for-leaving/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-23&utm_campaign=manualpost,2016-01-23 11:30:01,58,31,7
428168350689404_488137714692467,"Did you read this story about Rafael Edward ""Ted"" Cruz's father.Cruz,father fought alongside Fidel Castro. Rafael Bienvenido Cruz born in Matanzas, Cuba, fought alongside Fidel Castro in order to overthrow U.S. backed dictator, Fulgencio Batista. Batista was overthrown by Fidel Castro's Cuban revolution in 1959. the U.S. government had supported Batista regime since 1952. Hope this helps.",,status,,2016-01-23 02:25:43,2,2,0
428168350689404_488007561372149,"Barack Obama hasn’t been the best when it comes to targeting the savages of the Islamic State group. However, the president is now going to allow U.S. troops to go after ISIS… but look who they CAN’T target.

This shows just how bad his priorities are… we need a real president.","BREAKING: Obama Allows U.S. Forces to Target ISIS, But Look Who He Put OFF LIMITS",link,http://conservativetribune.com/obama-allows-forces-to-target/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-23 00:30:00,107,30,33
428168350689404_10204509107641659,"https://www.youtube.com/watch?v=bHqs6vZX_nw    Alex Jones breaks down how a possible economic crash in 2016 could easily lead to martial law. Help us spread the word about the liberty movement, we're reac...",Red Alert! Martial Law 2016,video,https://www.youtube.com/watch?v=bHqs6vZX_nw,2016-01-23 00:03:46,1,1,0
428168350689404_488028821370023,"Donald Trump has been getting the support of many establishment Republicans recently, and it has a lot of conservatives worried. Conservative radio host Rush Limbaugh knows exactly why this is happening, and he just pointed out the primary reason...

Do you agree with Rush Limbaugh?",Rush Limbaugh Just Revealed The 1 Reason Why ‘Establishment Types’ Are Supporting Trump: 'Make...,link,http://www.westernjournalism.com/rush-limbaugh-just-revealed-the-1-reason-why-establishment-types-are-supporting-trump-make-no-mistake/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-23 00:00:01,59,22,6
428168350689404_487998988039673,"This patriotic teen wanted to join the United States Marine Corps and defend the country. However, because of this small tattoo, he's been told he can never wear the uniform...

Should this rule about tattoos be changed?","18-Yr-Old Tries To Join US Marines, There's Something About His Tattoo That Gets Him Turned Away",link,http://www.westernjournalism.com/18-yr-old-tries-to-join-us-marines-theres-something-about-his-tattoo-that-gets-him-turned-away/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 23:30:00,130,112,28
428168350689404_487988261374079,"Ouch. Things just got a lot uglier in the Trump vs. Cruz campaign fight. Trump just took to social media to unleash an attack on Cruz's character, and Cruz supporters are saying that Trump has crossed the line.

Did Trump cross the line, or is this politics as usual?",Trump Just Shared Mocking Photo Of Ted Cruz With 4 Word Headline That Has People Upset,link,http://www.westernjournalism.com/trump-just-shared-mocking-photo-of-ted-cruz-with-4-word-headline-that-has-people-upset/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 23:00:01,57,58,17
428168350689404_487994191373486,Feminists freaked out about the sign this small town auto shop put up. So the owner responded by doing something they hated even more...,Small Town Shop's Sign Enrages Feminists- So Owner Changes It To Something They Hate More...,link,http://www.westernjournalism.com/278593-2/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 22:30:00,31,4,0
428168350689404_487966144709624,"Interesting, very interesting.

Do you agree?",People Are Asked To Name The 'Best Thing' About A Trump Presidency...Here's The #1 Answer,link,http://www.tpnn.com/2016/01/21/people-are-asked-to-name-the-best-thing-about-a-trump-presidency-heres-the-1-answer/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 22:00:00,430,122,10
428168350689404_487983588041213,"As the cases against the police officers who arrested Freddie Gray work their way through the court system, it’s becoming increasingly clear that they were improperly brought by a district attorney more interested in making news than securing justice.

Now, even the judge in one of the cases has had enough… he blew up at the corrupt D.A. This could be the end of this sickening spectacle…",IT'S ABOUT TIME: Judge Blasts Corrupt Baltimore D.A. On Freddie Gray Case,link,http://conservativetribune.com/corrupt-d-a-freddie-gray-case/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 21:30:01,418,40,72
428168350689404_487963981376507,"As it's starting to look more like Donald Trump will be the Republican nominee, some in the conservative movement are viciously attacking the NYC businessman. Trump supporters are going to be furious when they see the cover of this magazine...

Will this attack influence who you support for president?",These 22 Conservatives Just Declared 'War' On Donald Trump On Front Page Of Popular Magazine,link,http://www.westernjournalism.com/these-22-conservatives-just-declared-war-on-donald-trump-on-front-page-of-popular-magazine/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 21:00:00,151,122,12
